scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,zone,zone_name,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v10,1,1,best,kill,-1.00,0,0,2040,20.400000,204000,204001,z2,sharp turn,9,0.0297,0,0.082788952,0.2626161277,0.02860931121,0.08264298737,0.001381738577,-0.008380467072,-0.006396851502,0.008380467072,2687.600,2425.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2041,20.410000,204100,204101,z2,sharp turn,9,0.0297,0,0.082802631,0.2626419663,0.02861437947,0.08265665919,0.001350154518,-0.008442332037,-0.005976452027,0.008442332037,2676.800,2415.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2042,20.420000,204200,204201,z2,sharp turn,9,0.0297,0,0.082802631,0.2626694143,0.02861940674,0.08266992122,0.00129822793,-0.008500004187,-0.005558453035,0.008500004187,2666.800,2405.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2043,20.430000,204300,204301,z2,sharp turn,9,0.0297,0,0.082802631,0.2626982331,0.02862436138,0.08268257976,0.00123206235,-0.0085535096,-0.005142989103,0.0085535096,2656.800,2395.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2044,20.440001,204400,204401,z2,sharp turn,9,0.0297,0,0.082823567,0.2627280951,0.02862920985,0.08269476146,0.001200832427,-0.008602872491,-0.004730166867,0.008602872491,2645.800,2380.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2045,20.450001,204500,204501,z2,sharp turn,9,0.0297,0,0.082823567,0.2627588212,0.0286339391,0.08270654082,0.001152480254,-0.008648121729,-0.004320072476,0.008648121729,2635.800,2370.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2046,20.459999,204600,204601,z2,sharp turn,9,0.0297,0,0.082823567,0.2627901733,0.02863853611,0.08271776885,0.001092069666,-0.008689283393,-0.003912773449,0.008689283393,2625.800,2360.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2047,20.469999,204700,204701,z2,sharp turn,9,0.0297,0,0.082831517,0.2628219426,0.02864298224,0.08272843808,0.001040752279,-0.008726386353,-0.003508317051,0.008726386353,2615.400,2350.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2048,20.480000,204800,204801,z2,sharp turn,9,0.0297,0,0.082831517,0.2628539801,0.02864726447,0.08273855597,0.0009806660237,-0.008759459481,-0.00310673262,0.008759459481,2605.400,2340.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2049,20.490000,204900,204901,z2,sharp turn,9,0.0297,0,0.082831517,0.2628860176,0.02865136974,0.08274803311,0.000915206736,-0.008788530715,-0.002708032029,0.008788530715,2595.400,2330.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2050,20.500000,205000,205001,z2,sharp turn,9,0.0297,0,0.082847588,0.2629179358,0.02865528874,0.08275702596,0.0008809955907,-0.008813629858,-0.002312210854,0.008813629858,2584.600,2320.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2051,20.510000,205100,205101,z2,sharp turn,9,0.0297,0,0.082847588,0.2629495859,0.02865902521,0.08276562393,0.000837151194,-0.00883478485,-0.001919251168,0.00883478485,2574.600,2310.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2052,20.520000,205200,205201,z2,sharp turn,9,0.0297,0,0.082847588,0.2629808784,0.02866258658,0.08277374506,0.000786798133,-0.008852024563,-0.001529126079,0.008852024563,2564.600,2300.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2053,20.530001,205300,205301,z2,sharp turn,9,0.0297,0,0.08285708,0.2630117238,0.02866597101,0.08278144896,0.000752696651,-0.008865376934,-0.001141798217,0.008865376934,2554.100,2290.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2054,20.540001,205400,205401,z2,sharp turn,9,0.0297,0,0.08285708,0.2630420327,0.02866918594,0.08278877288,0.0007115445915,-0.008874868974,-0.0007572228205,0.008874868974,2544.100,2280.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2055,20.549999,205500,205501,z2,sharp turn,9,0.0297,0,0.08285708,0.2630717456,0.02867223322,0.08279566467,0.000665863161,-0.008880529553,-0.0003753480851,0.008880529553,2534.100,2270.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2056,20.559999,205600,205601,z2,sharp turn,9,0.0297,0,0.082884096,0.2631007731,0.02867512405,0.08280238509,0.0006746900617,-0.008882384747,3.883863883e-06,0.008882384747,2522.900,2260.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2057,20.570000,205700,205701,z2,sharp turn,9,0.0297,0,0.082884096,0.2631291747,0.02867788821,0.08280910552,0.0006673711468,-0.008880460635,0.0003805315355,0.008880460635,2512.900,2250.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2058,20.580000,205800,205801,z2,sharp turn,9,0.0297,0,0.082884096,0.2631569803,0.02868054621,0.08281569183,0.0006477331626,-0.008874783292,0.0007546502165,0.008874783292,2502.900,2240.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2059,20.590000,205900,205901,z2,sharp turn,9,0.0297,0,0.08290273,0.2631841898,0.02868310921,0.08282223344,0.0006586280651,-0.008865376003,0.001126293908,0.008865376003,2492.000,2230.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2060,20.600000,206000,206001,z2,sharp turn,9,0.0297,0,0.08290273,0.2632108331,0.02868560329,0.08282880485,0.0006530319224,-0.008852264844,0.001495514065,0.008852264844,2482.000,2220.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2061,20.610001,206100,206101,z2,sharp turn,9,0.0297,0,0.08290273,0.2632369995,0.02868803591,0.08283525705,0.0006349774194,-0.008835474029,0.001862357836,0.008835474029,2472.000,2210.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2062,20.620001,206200,206201,z2,sharp turn,9,0.0297,0,0.082954593,0.2632626593,0.02869042382,0.08284204453,0.0007173143676,-0.008815025911,0.002226870507,0.008815025911,2459.700,2195.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2063,20.629999,206300,206301,z2,sharp turn,9,0.0297,0,0.082954593,0.2632880509,0.0286928229,0.08284948021,0.0007640856202,-0.008790943772,0.002589086536,0.008790943772,2449.700,2185.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2064,20.639999,206400,206401,z2,sharp turn,9,0.0297,0,0.082954593,0.2633133233,0.02869526856,0.08285722882,0.0007825217908,-0.008763251826,0.002949024085,0.008763251826,2439.700,2175.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2065,20.650000,206500,206501,z2,sharp turn,9,0.0297,0,0.08298783,0.263338536,0.02869777195,0.08286542445,0.0008495498914,-0.008731971495,0.003306691302,0.008731971495,2428.300,2165.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2066,20.660000,206600,206601,z2,sharp turn,9,0.0297,0,0.08298783,0.2633638382,0.02870036475,0.08287410438,0.0008818058996,-0.008697125129,0.003662085626,0.008697125129,2418.300,2155.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2067,20.670000,206700,206701,z2,sharp turn,9,0.0297,0,0.08298783,0.263389349,0.02870305441,0.08288296312,0.0008869660669,-0.008658736944,0.004015193321,0.008658736944,2408.300,2145.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2068,20.680000,206800,206801,z2,sharp turn,9,0.0297,0,0.083072245,0.263415128,0.02870584838,0.08289270103,0.001049728598,-0.008616829291,0.004365994595,0.008616829291,2394.700,2130.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2069,20.690001,206900,206901,z2,sharp turn,9,0.0297,0,0.083072245,0.263441503,0.02870882303,0.08290374279,0.001149693155,-0.008571424522,0.00471445173,0.008571424522,2384.700,2120.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2070,20.700001,207000,207001,z2,sharp turn,9,0.0297,0,0.083072245,0.263468653,0.02871201746,0.08291552961,0.001199387712,-0.008522547781,0.005060501862,0.008522547781,2374.700,2110.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2071,20.709999,207100,207101,z2,sharp turn,9,0.0297,0,0.083121799,0.2634967268,0.02871543728,0.08292815089,0.001315109432,-0.008470223285,0.005404067226,0.008470223285,2362.700,2100.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2072,20.719999,207200,207201,z2,sharp turn,9,0.0297,0,0.083121799,0.263525933,0.02871911041,0.08294163644,0.001373882405,-0.008414475247,0.00574505562,0.008414475247,2352.700,2090.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2073,20.730000,207300,207301,z2,sharp turn,9,0.0297,0,0.083121799,0.2635563016,0.02872302756,0.08295547962,0.001388241537,-0.008355330676,0.006083363201,0.008355330676,2342.700,2080.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2074,20.740000,207400,207401,z2,sharp turn,9,0.0297,0,0.083238125,0.2635879517,0.02872718498,0.08297056705,0.00161436107,-0.008292817511,0.006418881472,0.008292817511,2328.100,2065.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2075,20.750000,207500,207501,z2,sharp turn,9,0.0297,0,0.083238125,0.2636212111,0.02873166464,0.08298745751,0.001749898773,-0.00822696276,0.006751482841,0.00822696276,2318.100,2055.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2076,20.760000,207600,207601,z2,sharp turn,9,0.0297,0,0.083238125,0.2636562884,0.02873650566,0.08300532401,0.001813209732,-0.008157798089,0.007081008982,0.008157798089,2308.100,2045.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2077,20.770000,207700,207701,z2,sharp turn,9,0.0297,0,0.083301589,0.2636933327,0.02874169499,0.08302423358,0.001955264946,-0.0080853533,0.007407290395,0.0080853533,2295.700,2035.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2078,20.780001,207800,207801,z2,sharp turn,9,0.0297,0,0.083301589,0.2637324631,0.02874725126,0.08304416388,0.002020203508,-0.008009663783,0.007730144542,0.008009663783,2285.700,2025.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2079,20.790001,207900,207901,z2,sharp turn,9,0.0297,0,0.083301589,0.2637737393,0.02875314467,0.08306443691,0.002025377704,-0.007930763066,0.008049380966,0.007930763066,2275.700,2015.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2080,20.799999,208000,208001,z2,sharp turn,9,0.0297,0,0.083441295,0.2638171017,0.028759351,0.0830860585,0.002280380344,-0.007848688401,0.008364810608,0.007848688401,2260.500,2000.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2081,20.809999,208100,208101,z2,sharp turn,9,0.0297,0,0.083441295,0.2638629079,0.02876595221,0.08310966194,0.002423598198,-0.007763479836,0.008676230907,0.007763479836,2250.500,1990.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2082,20.820000,208200,208201,z2,sharp turn,9,0.0297,0,0.083441295,0.2639113367,0.02877297439,0.08313423395,0.002478265436,-0.007675178349,0.008983409964,0.007675178349,2240.500,1980.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2083,20.830000,208300,208301,z2,sharp turn,9,0.0297,0,0.083512969,0.2639624178,0.02878038958,0.08315978944,0.00261704158,-0.00758382678,0.009286110289,0.00758382678,2227.900,1965.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2084,20.840000,208400,208401,z2,sharp turn,9,0.0297,0,0.083512969,0.2640162408,0.02878819779,0.08318626881,0.002665609121,-0.007489471696,0.009584089741,0.007489471696,2217.900,1955.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2085,20.850000,208500,208501,z2,sharp turn,9,0.0297,0,0.083512969,0.2640727162,0.02879635431,0.08321287483,0.002644896507,-0.007392161526,0.009877105244,0.007392161526,2207.900,1945.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2086,20.860001,208600,208601,z2,sharp turn,9,0.0297,0,0.083662376,0.2641317546,0.02880481258,0.08324063569,0.002887940733,-0.007291947026,0.01016492303,0.007291947026,2192.600,1930.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2087,20.870001,208700,208701,z2,sharp turn,9,0.0297,0,0.083662376,0.2641935647,0.02881364338,0.0832702145,0.003009529784,-0.007188881282,0.01044730563,0.007188881282,2182.600,1920.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2088,20.879999,208800,208801,z2,sharp turn,9,0.0297,0,0.083662376,0.2642582953,0.02882286161,0.08330050856,0.003035675036,-0.007083019707,0.01072399318,0.007083019707,2172.600,1910.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2089,20.889999,208900,208901,z2,sharp turn,9,0.0297,0,0.083734982,0.2643258274,0.02883242443,0.08333148807,0.003143394366,-0.006974420976,0.01099472865,0.006974420976,2160.200,1900.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2090,20.900000,209000,209001,z2,sharp turn,9,0.0297,0,0.083734982,0.2643961608,0.02884231694,0.08336306363,0.003157730447,-0.006863146089,0.01125925872,0.006863146089,2150.200,1890.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2091,20.910000,209100,209101,z2,sharp turn,9,0.0297,0,0.083734982,0.2644691169,0.02885247953,0.08339440823,0.003101142822,-0.006749257445,0.01151733845,0.006749257445,2140.200,1880.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2092,20.920000,209200,209201,z2,sharp turn,9,0.0297,0,0.083879195,0.2645445168,0.0288628526,0.08342649043,0.003296911484,-0.006632821634,0.0117687434,0.006632821634,2125.500,1865.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2093,20.930000,209300,209301,z2,sharp turn,9,0.0297,0,0.083879195,0.2646224499,0.02887349389,0.08345993608,0.003374621971,-0.006513905711,0.01201325003,0.006513905711,2115.500,1855.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2094,20.940001,209400,209401,z2,sharp turn,9,0.0297,0,0.083879195,0.2647029161,0.02888440341,0.08349367976,0.003360438393,-0.006392579991,0.01225062739,0.006392579991,2105.500,1845.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2095,20.950001,209500,209501,z2,sharp turn,9,0.0297,0,0.083945915,0.2647857964,0.02889553271,0.08352765441,0.003418903332,-0.006268917583,0.01248065196,0.006268917583,2093.300,1830.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2096,20.959999,209600,209601,z2,sharp turn,9,0.0297,0,0.083945915,0.2648709416,0.02890685573,0.08356176317,0.003390721045,-0.006142992526,0.01270311419,0.006142992526,2083.300,1820.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2097,20.969999,209700,209701,z2,sharp turn,9,0.0297,0,0.083945915,0.2649581134,0.02891830914,0.08359525353,0.003297626041,-0.00601488119,0.01291782036,0.00601488119,2073.300,1810.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2098,20.980000,209800,209801,z2,sharp turn,9,0.0297,0,0.084072769,0.2650470436,0.02892983146,0.0836289525,0.003425557399,-0.005884662271,0.01312460192,0.005884662271,2059.400,1800.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2099,20.990000,209900,209901,z2,sharp turn,9,0.0297,0,0.084072769,0.265137732,0.02894145995,0.08366341144,0.003449877724,-0.005752415862,0.01332330052,0.005752415862,2049.400,1790.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2100,21.000000,210000,210001,z2,sharp turn,9,0.0297,0,0.084072769,0.2652301192,0.02895319089,0.08369768411,0.003394478466,-0.00561822392,0.01351375878,0.00561822392,2039.400,1780.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2101,21.010000,210100,210101,z2,sharp turn,9,0.0297,0,0.084128901,0.2653239965,0.02896497585,0.08373171836,0.0033993572,-0.005482168868,0.0136958342,0.005482168868,2027.800,1765.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2102,21.020000,210200,210201,z2,sharp turn,9,0.0297,0,0.084128901,0.2654191554,0.02897678502,0.08376542479,0.003331637941,-0.005344335455,0.013869402,0.005344335455,2017.800,1755.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2103,21.030001,210300,210301,z2,sharp turn,9,0.0297,0,0.084128901,0.2655153275,0.02898856252,0.08379817754,0.003210465889,-0.005204809364,0.01403435692,0.005204809364,2007.800,1745.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2104,21.040001,210400,210401,z2,sharp turn,9,0.0297,0,0.084231772,0.2656122446,0.02900025062,0.08383063972,0.003268903121,-0.005063677207,0.01419062074,0.005063677207,1994.800,1735.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2105,21.049999,210500,210501,z2,sharp turn,9,0.0297,0,0.084231772,0.2657098174,0.02901187912,0.08386327326,0.003244556487,-0.004921026062,0.01433813293,0.004921026062,1984.800,1725.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2106,21.059999,210600,210601,z2,sharp turn,9,0.0297,0,0.084231772,0.2658079565,0.02902343869,0.08389532566,0.003157419153,-0.004776943941,0.01447683573,0.004776943941,1974.800,1715.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2107,21.070000,210700,210701,z2,sharp turn,9,0.0297,0,0.084275737,0.2659064233,0.02903488837,0.08392675221,0.003118153894,-0.004631518852,0.01460669003,0.004631518852,1963.600,1700.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2108,21.080000,210800,210801,z2,sharp turn,9,0.0297,0,0.084275737,0.2660050392,0.02904620953,0.08395750076,0.003023444442,-0.004484839737,0.01472767536,0.004484839737,1953.600,1690.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2109,21.090000,210900,210901,z2,sharp turn,9,0.0297,0,0.084275737,0.2661035061,0.02905735373,0.08398708701,0.002888807561,-0.004336995073,0.0148397889,0.004336995073,1943.600,1680.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2110,21.100000,211000,211001,z2,sharp turn,9,0.0297,0,0.084354512,0.2662015855,0.02906828001,0.08401604742,0.00289334706,-0.004188073333,0.01494305581,0.004188073333,1931.500,1670.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2111,21.110001,211100,211101,z2,sharp turn,9,0.0297,0,0.084354512,0.2662992179,0.02907901071,0.08404474705,0.002836563159,-0.004038163461,0.01503751427,0.004038163461,1921.500,1660.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2112,21.120001,211200,211201,z2,sharp turn,9,0.0297,0,0.084354512,0.2663962841,0.02908954211,0.08407262713,0.002734044334,-0.003887352301,0.01512321178,0.003887352301,1911.500,1650.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2113,21.129999,211300,211301,z2,sharp turn,9,0.0297,0,0.084387764,0.2664925754,0.02909984812,0.08409968764,0.00266981544,-0.003735728096,0.01520020608,0.003735728096,1900.600,1640.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2114,21.139999,211400,211401,z2,sharp turn,9,0.0297,0,0.084387764,0.2665879428,0.02910991572,0.08412589133,0.002565931762,-0.003583376994,0.01526857447,0.003583376994,1890.600,1630.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2115,21.150000,211500,211501,z2,sharp turn,9,0.0297,0,0.084387764,0.2666822076,0.02911971696,0.08415091038,0.002434228081,-0.003430385143,0.01532840822,0.003430385143,1880.600,1620.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2116,21.160000,211600,211601,z2,sharp turn,9,0.0297,0,0.084447861,0.2667751312,0.02912922576,0.08417517692,0.00241128495,-0.003276837058,0.01537981816,0.003276837058,1869.100,1610.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2117,21.170000,211700,211701,z2,sharp turn,9,0.0297,0,0.084447861,0.2668667138,0.02913846634,0.08419898152,0.002344030188,-0.003122816328,0.01542292442,0.003122816328,1859.100,1600.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2118,21.180000,211800,211801,z2,sharp turn,9,0.0297,0,0.084447861,0.2669568658,0.02914744616,0.08422194421,0.002244227799,-0.002968405839,0.01545785181,0.002968405839,1849.100,1590.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2119,21.190001,211900,211901,z2,sharp turn,9,0.0297,0,0.084474027,0.2670454681,0.02915614843,0.08424407989,0.002177509479,-0.002813686151,0.0154847363,0.002813686151,1838.500,1575.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2120,21.200001,212000,212001,z2,sharp turn,9,0.0297,0,0.084474027,0.2671324015,0.0291645769,0.08426540345,0.002082129708,-0.002658737358,0.01550371945,0.002658737358,1828.500,1565.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2121,21.209999,212100,212101,z2,sharp turn,9,0.0297,0,0.084474027,0.2672176063,0.02917271666,0.08428566158,0.001967035001,-0.00250363769,0.01551495399,0.00250363769,1818.500,1555.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2122,21.219999,212200,212201,z2,sharp turn,9,0.0297,0,0.084523961,0.2673009634,0.02918055467,0.08430524915,0.001944942051,-0.002348463517,0.01551860385,0.002348463517,1807.400,1545.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2123,21.230000,212300,212301,z2,sharp turn,9,0.0297,0,0.084523961,0.267382443,0.02918812633,0.08432444185,0.001888059662,-0.002193290275,0.01551483758,0.002193290275,1797.400,1535.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2124,21.240000,212400,212401,z2,sharp turn,9,0.0297,0,0.084523961,0.2674620748,0.0291954428,0.08434292674,0.001805660198,-0.002038191073,0.01550382003,0.002038191073,1787.400,1525.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2125,21.250000,212500,212501,z2,sharp turn,9,0.0297,0,0.0845474,0.267539829,0.02920250408,0.08436074853,0.001755457954,-0.001883237506,0.01548571885,0.001883237506,1776.800,1515.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2126,21.260000,212600,212601,z2,sharp turn,9,0.0297,0,0.0845474,0.2676157057,0.0292093195,0.08437795192,0.00168126775,-0.001728499657,0.01546070445,0.001728499657,1766.800,1505.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2127,21.270000,212700,212701,z2,sharp turn,9,0.0297,0,0.0845474,0.2676896155,0.02921588719,0.08439432085,0.001590428757,-0.001574045862,0.01542895008,0.001574045862,1756.800,1495.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2128,21.280001,212800,212801,z2,sharp turn,9,0.0297,0,0.08459568,0.2677615881,0.02922220714,0.08441025764,0.00159087393,-0.001419942477,0.01539063174,0.001419942477,1745.800,1485.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2129,21.290001,212900,212901,z2,sharp turn,9,0.0297,0,0.08459568,0.2678316534,0.02922831476,0.08442602307,0.001558221644,-0.001266254461,0.01534592267,0.001266254461,1735.800,1475.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2130,21.299999,213000,213001,z2,sharp turn,9,0.0297,0,0.08459568,0.2678999305,0.02923423424,0.08444133401,0.001500821905,-0.001113044797,0.01529498678,0.001113044797,1725.800,1465.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2131,21.309999,213100,213101,z2,sharp turn,9,0.0297,0,0.084620029,0.2679664493,0.02923997119,0.08445625007,0.001477574813,-0.0009603750077,0.01523798611,0.0009603750077,1715.300,1455.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2132,21.320000,213200,213201,z2,sharp turn,9,0.0297,0,0.084620029,0.2680312097,0.02924553864,0.08447080106,0.001429316821,-0.000808304816,0.01517507806,0.000808304816,1705.300,1445.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2133,21.330000,213300,213301,z2,sharp turn,9,0.0297,0,0.084620029,0.2680943012,0.02925093845,0.08448477834,0.00136308244,-0.0006568926037,0.01510641631,0.0006568926037,1695.300,1435.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2134,21.340000,213400,213401,z2,sharp turn,9,0.0297,0,0.084672451,0.268155694,0.02925617434,0.08449859917,0.001395335887,-0.0005061951233,0.01503215451,0.0005061951233,1684.200,1425.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2135,21.350000,213500,213501,z2,sharp turn,9,0.0297,0,0.084672451,0.2682155669,0.02926129103,0.08451255411,0.001390522695,-0.0003562677011,0.01495243609,0.0003562677011,1674.200,1415.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2136,21.360001,213600,213601,z2,sharp turn,9,0.0297,0,0.084672451,0.268274039,0.02926630899,0.08452631533,0.001357348869,-0.0002071641647,0.0148673933,0.0002071641647,1664.200,1405.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2137,21.370001,213700,213701,z2,sharp turn,9,0.0297,0,0.084699497,0.2683311701,0.02927123755,0.08453993499,0.001360817114,-5.893716661e-05,0.01477715001,5.893716661e-05,1653.700,1390.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2138,21.379999,213800,213801,z2,sharp turn,9,0.0297,0,0.084699497,0.2683870196,0.02927608788,0.08455343544,0.001334916218,8.836188499e-05,0.01468182169,8.836188499e-05,1643.700,1380.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2139,21.389999,213900,213901,z2,sharp turn,9,0.0297,0,0.084699497,0.2684416771,0.0292808637,0.08456655592,0.001287279767,0.000234682695,0.01458152104,0.000234682695,1633.700,1370.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2140,21.400000,214000,214001,z2,sharp turn,9,0.0297,0,0.084757462,0.2684951723,0.02928555943,0.0845797658,0.00134661945,0.0003799760889,0.01447635423,0.0003799760889,1622.700,1360.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2141,21.410000,214100,214101,z2,sharp turn,9,0.0297,0,0.084757462,0.268547684,0.02929022349,0.08459334075,0.001363042044,0.0005241938634,0.01436641905,0.0005241938634,1612.700,1350.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2142,21.420000,214200,214201,z2,sharp turn,9,0.0297,0,0.084757462,0.2685993314,0.02929487638,0.08460691571,0.001346209552,0.0006672888412,0.01425179839,0.0006672888412,1602.700,1340.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2143,21.430000,214300,214301,z2,sharp turn,9,0.0297,0,0.084786713,0.2686501741,0.02929951623,0.08462050557,0.001366678043,0.0008092144853,0.01413256489,0.0008092144853,1592.100,1330.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2144,21.440001,214400,214401,z2,sharp turn,9,0.0297,0,0.084786713,0.2687003314,0.02930415608,0.08463413268,0.00135330623,0.0009499249863,0.01400878746,0.0009499249863,1582.100,1320.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,2145,21.450001,214500,214501,z2,sharp turn,9,0.0297,0,0.084786713,0.2687498331,0.02930878848,0.08464749157,0.001314574387,0.001089375233,0.01388052478,0.001089375233,1572.100,1310.000,5000.000,0
