scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v15,1,1,worst,kill,-1.00,0,0,4587,45.869999,458700,458701,12.8849,-0.0038000001,0.00089999998,-0.0040076762,-0.03869028389,-0.0006283952971,-0.005434042308,0.01497203019,0.03921506554,-0.02605675347,0.03921506554,2822.900,2670.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4588,45.880001,458800,458801,12.8993,-0.0035999999,0.00089999998,-0.0031507108,-0.03757836297,-0.0006044721813,-0.005280680023,0.01571449265,0.03894913569,-0.02715023234,0.03894913569,3146.200,3000.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4589,45.889999,458900,458901,12.8993,-0.0035999999,0.00089999998,-0.0031507108,-0.0364995487,-0.0005814163596,-0.005121574271,0.01602580957,0.03867318481,-0.02806337737,0.03867318481,3136.200,2990.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4590,45.900002,459000,459001,12.9136,-0.0033,0.00089999998,-0.0031507108,-0.03544830903,-0.0005592530943,-0.004961566068,0.0159156248,0.03838741034,-0.02910895646,0.03838741034,3126.200,2980.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4591,45.910000,459100,459101,12.9136,-0.0033,0.00089999998,-0.0029480874,-0.03442547843,-0.0005372557207,-0.004802281503,0.01590335369,0.03809297457,-0.02980056033,0.03809297457,3214.400,3070.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4592,45.919998,459200,459201,12.928,-0.0031000001,0.00089999998,-0.0029480874,-0.03342691436,-0.0005157561391,-0.004644631408,0.01557813957,0.03779096529,-0.03061939403,0.03779096529,3204.400,3060.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4593,45.930000,459300,459301,12.928,-0.0031000001,0.00089999998,-0.0029480874,-0.03245420009,-0.000494279433,-0.004491542466,0.01500520203,0.03748176619,-0.03124137595,0.03748176619,3194.400,3050.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4594,45.939999,459400,459401,12.9424,-0.0029,0.00089999998,-0.0018104723,-0.03150377423,-0.0004732256057,-0.004333799239,0.01655306481,0.03716572374,-0.03198435903,0.03716572374,4007.400,3875.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4595,45.950001,459500,459501,12.9424,-0.0029,0.00089999998,-0.0018104723,-0.03057355992,-0.0004513816675,-0.004163078032,0.01747521386,0.03684328496,-0.03252353147,0.03684328496,3997.400,3865.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4596,45.959999,459600,459601,12.9568,-0.0027000001,0.00089999998,-0.0018104723,-0.02965756133,-0.0004286691546,-0.003986324184,0.01778738759,0.03651485592,-0.03317885473,0.03651485592,3987.400,3855.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4597,45.970001,459700,459701,12.9568,-0.0027000001,0.00089999998,-0.0014420663,-0.0287556611,-0.0004045119567,-0.003805198707,0.0183827132,0.03618093207,-0.03362527117,0.03618093207,4435.600,4305.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4598,45.980000,459800,459801,12.9713,-0.0024000001,0.00089999998,-0.0014420663,-0.02786347084,-0.0003791770723,-0.003620513715,0.01847390831,0.03584196046,-0.03418290243,0.03584196046,4425.600,4295.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4599,45.990002,459900,459901,12.9713,-0.0024000001,0.00089999998,-0.0014420663,-0.0269818604,-0.0003523679625,-0.003437106963,0.01814828254,0.03549933806,-0.03436116874,0.03549933806,4415.600,4285.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4600,46.000000,460000,460001,12.9857,-0.0022,0.00089999998,-0.00056273007,-0.02610804513,-0.0003246158594,-0.003249820089,0.01929227263,0.03515435755,-0.03464994207,0.03515435755,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4601,46.009998,460100,460101,12.9857,-0.0022,0.00089999998,-0.00056273007,-0.02524109557,-0.0002952365321,-0.003053683555,0.01982782036,0.03480759263,-0.03472225368,0.03480759263,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4602,46.020000,460200,460201,13.0002,-0.0020000001,0.00089999998,-0.00056273007,-0.02437713183,-0.00026447032,-0.002855127444,0.01980306953,0.03445953876,-0.03490359709,0.03445953876,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4603,46.029999,460300,460301,13.0002,-0.0020000001,0.00089999998,0.00057981402,-0.02351655252,-0.0002320022322,-0.002647655783,0.02166545577,0.03411078453,-0.03486635163,0.03411078453,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4604,46.040001,460400,460401,13.0147,-0.0017,0.00089999998,0.00057981402,-0.02265354805,-0.0001975873602,-0.002425047569,0.02271268331,0.03376184031,-0.03493605554,0.03376184031,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4605,46.049999,460500,460501,13.0147,-0.0017,0.00089999998,0.00057981402,-0.02178689279,-0.0001606808946,-0.002195909852,0.02300616167,0.03341415897,-0.03461870551,0.03341415897,5000.000,5000.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4606,46.060001,460600,460601,13.0292,-0.0015,0.00089999998,0.0018006462,-0.02091312967,-0.0001215641387,-0.001954680542,0.02519423328,0.03306908906,-0.03441121429,0.03306908906,4007.900,3870.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4607,46.070000,460700,460701,13.0292,-0.0015,0.00089999998,0.0018006462,-0.02002945915,-7.941091462e-05,-0.001695790561,0.02641665936,0.03272720426,-0.03398465365,0.03272720426,3997.900,3860.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4608,46.080002,460800,460801,13.0437,-0.0013,0.00089999998,0.0018006462,-0.01913152076,-3.430807556e-05,-0.00142926781,0.02676127665,0.03238900751,-0.03367076442,0.03238900751,3987.900,3850.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4609,46.090000,460900,460901,13.0437,-0.0013,0.00089999998,0.0030741473,-0.01821921021,1.386949407e-05,-0.001150107943,0.02901348285,0.03205505386,-0.03314016014,0.03205505386,3114.300,2965.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4610,46.099998,461000,461001,13.0582,-0.0011,0.00089999998,0.0030741473,-0.01728718169,6.534026761e-05,-0.0008530934574,0.03020802513,0.03172580525,-0.03272641078,0.03172580525,3104.300,2955.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4611,46.110001,461100,461101,13.0582,-0.0011,0.00089999998,0.0030741473,-0.01633439027,0.0001203427601,-0.0005491123302,0.03045123816,0.0314017795,-0.03209973499,0.0314017795,3094.300,2945.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4612,46.119999,461200,461201,13.0728,-0.00079999998,0.00089999998,0.0045679277,-0.01535861474,0.0001784642081,-0.0002315979946,0.03299353644,0.03108339012,-0.03159383684,0.03108339012,2587.400,2430.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4613,46.130001,461300,461301,13.0728,-0.00079999998,0.00089999998,0.0045679277,-0.01435692701,0.0002403479593,0.0001061137373,0.0343430005,0.03077197634,-0.03071076237,0.03077197634,2577.400,2420.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4614,46.139999,461400,461401,13.0873,-0.00060000003,0.00089999998,0.0045679277,-0.01332595386,0.0003058743023,0.0004516712797,0.03461312875,0.03046873212,-0.02995712683,0.03046873212,2567.400,2410.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4615,46.150002,461500,461501,13.0873,-0.00060000003,0.00089999998,0.005382414,-0.01226659585,0.0003747598676,0.0008037827793,0.035717953,0.03017405607,-0.02900147997,0.03017405607,2382.300,2225.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4616,46.160000,461600,461601,13.1019,-0.00039999999,0.00060000003,0.005382414,-0.01117721479,0.000446678896,0.001162484405,0.03586757183,0.02988823503,-0.02818403579,0.02988823503,2372.300,2215.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4617,46.169998,461700,461701,13.1019,-0.00039999999,0.00060000003,0.005382414,-0.01005965192,0.0005211856915,0.001518466161,0.03521500528,0.02961106971,-0.02727316134,0.02961106971,2362.300,2205.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4618,46.180000,461800,461801,13.1204,-0.00019999999,0.00050000002,0.0077093709,-0.008914280683,0.0005977328401,0.001887961989,0.0386701785,0.02934227698,-0.02650741115,0.02934227698,2021.500,1855.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4619,46.189999,461900,461901,13.1204,-0.00019999999,0.00050000002,0.0077093709,-0.007736805826,0.0006773102796,0.002285969444,0.04066845775,0.02908193506,-0.025586823,0.02908193506,2011.500,1845.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4620,46.200001,462000,462001,13.1421,-9.9999997e-05,0.00030000001,0.0077093709,-0.006522973999,0.0007602997939,0.002696735319,0.04128532857,0.02883001789,-0.02482205071,0.02883001789,2001.500,1835.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4621,46.209999,462100,462101,13.1421,-9.9999997e-05,0.00030000001,0.0084274476,-0.005273091141,0.0008464603452,0.003115354571,0.04231110215,0.02858546749,-0.02411560714,0.02858546749,1920.000,1750.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4622,46.220001,462200,462201,13.1666,0,0,0.0084274476,-0.003986347932,0.0009355263901,0.003539020428,0.04225102067,0.02834714949,-0.0235751532,0.02834714949,1910.000,1740.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4623,46.230000,462300,462301,13.1666,0,0,0.0084274476,-0.002665205626,0.001026770566,0.003957435023,0.04130696505,0.02811373584,-0.02313689701,0.02811373584,1900.000,1730.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4624,46.240002,462400,462401,13.196,0,0,0.0093635544,-0.001312594628,0.001119401073,0.004372342955,0.04161347821,0.02788382582,-0.02287468873,0.02788382582,1811.700,1640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4625,46.250000,462500,462501,13.196,0,0,0.0093635544,6.950235547e-05,0.001212855917,0.004786416888,0.04105874896,0.02765564248,-0.02279235423,0.02765564248,1801.700,1630.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4626,46.259998,462600,462601,13.2255,0,0,0.0093635544,0.001478261664,0.001306690858,0.005191087723,0.03977306187,0.02742736414,-0.02289421111,0.02742736414,1791.700,1620.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4627,46.270000,462700,462701,13.2255,0,0,0.0094396956,0.002909200732,0.001399786212,0.005580922589,0.03812583536,0.02719713002,-0.02318412997,0.02719713002,1776.100,1600.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4628,46.279999,462800,462801,13.255,0,0,0.0094396956,0.004356556572,0.001491448958,0.005952313542,0.03610043228,0.02696304768,-0.02366446145,0.02696304768,1766.100,1590.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4629,46.290001,462900,462901,13.255,0,0,0.0094396956,0.005814727861,0.001580399461,0.006302115042,0.03382911533,0.026723193,-0.02433848567,0.026723193,1756.100,1580.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4630,46.299999,463000,463001,13.2846,0,0,0.008567974,0.007275818847,0.001665894873,0.006619793829,0.0296670869,0.02647563256,-0.02520610392,0.02647563256,1812.600,1640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4631,46.310001,463100,463101,13.2846,0,0,0.008567974,0.00873065833,0.001745997579,0.006897004321,0.02585081011,0.02621841617,-0.02626943961,0.02621841617,1802.600,1630.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4632,46.320000,463200,463201,13.3142,0,0,0.008567974,0.01016848534,0.001819849829,0.007138257846,0.02246892825,0.02594960295,-0.02752504498,0.02594960295,1792.600,1620.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4633,46.330002,463300,463301,13.3142,0,0,0.008005172,0.01158208307,0.001886118203,0.007342107594,0.01834724844,0.02566726692,-0.02897333726,0.02566726692,1829.000,1660.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4634,46.340000,463400,463401,13.3439,0,0,0.008005172,0.0129608931,0.001944357529,0.007507491391,0.01483613439,0.02536951564,-0.03060765751,0.02536951564,1819.000,1650.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4635,46.349998,463500,463501,13.3439,0,0,0.008005172,0.01429907419,0.00199357653,0.007640795782,0.01191516314,0.02505449206,-0.03242693841,0.02505449206,1809.000,1640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4636,46.360001,463600,463601,13.3737,0,0,0.00651757,0.01558781043,0.00203393586,0.007732686121,0.006496577524,0.02472039126,-0.03442162648,0.02472039126,1941.500,1775.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4637,46.369999,463700,463701,13.3737,0,0,0.00651757,0.01681901328,0.002063899999,0.007775046397,0.002172993263,0.02436547354,-0.0365893431,0.02436547354,1931.500,1765.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4638,46.380001,463800,463801,13.4036,0,0,0.00651757,0.0179820396,0.002083486412,0.007779705804,-0.001081219292,0.02398807183,-0.03891728446,0.02398807183,1921.500,1755.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4639,46.389999,463900,463901,13.4036,0,0,0.0055492818,0.01907333918,0.002092143288,0.007746676914,-0.005423911847,0.02358659916,-0.04140152782,0.02358659916,2026.200,1865.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4640,46.400002,464000,464001,13.4335,0,0,0.0055492818,0.02008360066,0.002090244088,0.007675422821,-0.00863789022,0.02315957099,-0.04402674362,0.02315957099,2016.200,1855.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4641,46.410000,464100,464101,13.4335,0,0,0.0055492818,0.02101118676,0.002077517333,0.00757729169,-0.01083866134,0.02270560153,-0.04678795114,0.02270560153,2006.200,1845.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4642,46.419998,464200,464201,13.4635,0,0,0.0032672777,0.02184981853,0.002054941375,0.00743864337,-0.01683927886,0.02222341672,-0.04966792092,0.02222341672,2400.700,2250.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4643,46.430000,464300,464301,13.4635,0,0,0.0032672777,0.0225938037,0.002021173947,0.007247043308,-0.02118596062,0.02171185613,-0.05266089737,0.02171185613,2390.700,2240.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4644,46.439999,464400,464401,13.4935,0,0,0.0032672777,0.02323373407,0.001976608764,0.007020158228,-0.02396002598,0.02116988786,-0.05574714765,0.02116988786,2380.700,2230.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4645,46.450001,464500,464501,13.4935,0,0,0.0019834288,0.02376979962,0.001921162708,0.00675917184,-0.0280952882,0.02059661411,-0.05891958624,0.02059661411,2787.900,2650.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4646,46.459999,464600,464601,13.5237,0,0,0.0019834288,0.02419474348,0.001855585258,0.00646390114,-0.03070768528,0.01999127865,-0.06215696782,0.01999127865,2777.900,2640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4647,46.470001,464700,464701,13.5237,0,0,0.0019834288,0.02451083064,0.001780066057,0.006149435882,-0.03199226409,0.01935327239,-0.06545162201,0.01935327239,2767.900,2630.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4648,46.480000,464800,464801,13.5538,0,0,-0.00067308877,0.02471488714,0.00169602246,0.005801040679,-0.03761744127,0.01868212968,-0.0687815547,0.01868212968,5000.000,4795.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4649,46.490002,464900,464901,13.5538,0,0,-0.00067308877,0.02480438538,0.001602400793,0.005404804833,-0.04128472507,0.01797753759,-0.07213879377,0.01797753759,5000.000,4785.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4650,46.500000,465000,465001,13.5841,0,0,-0.00067308877,0.02477261983,0.001499812002,0.004981419537,-0.04312682152,0.01723934151,-0.07550001889,0.01723934151,5000.000,4775.000,5000.000,1
rm,v15,1,1,worst,kill,-1.00,0,0,4651,46.509998,465100,465101,13.5841,0,0,-0.0020342006,0.02462347224,0.001388579374,0.004533385858,-0.04631824419,0.01646754146,-0.07885640115,0.01646754146,4688.100,4455.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4652,46.520000,465200,465201,13.6144,0,0,-0.0020342006,0.0243529547,0.001269668806,0.004061189014,-0.04785096645,0.01566230692,-0.08218434453,0.01566230692,4678.100,4445.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4653,46.529999,465300,465301,13.6144,0,0,-0.0020342006,0.02396689914,0.001143667847,0.003581071272,-0.04796949774,0.01482396759,-0.08547489345,0.01482396759,4668.100,4435.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4654,46.540001,465400,465401,13.6448,0,0,-0.0046168221,0.02346581221,0.001012162073,0.003079647897,-0.05224046484,0.01395301148,-0.08870511502,0.01395301148,3129.400,2970.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4655,46.549999,465500,465501,13.6448,0,0,-0.0046168221,0.02285081893,0.0008745318628,0.002543845214,-0.05458347499,0.013050084,-0.09186635911,0.013050084,3119.400,2960.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4656,46.560001,465600,465601,13.6752,0,0,-0.0046168221,0.02211902104,0.0007314807735,0.001993855461,-0.05515988544,0.01211599074,-0.0949357599,0.01211599074,3109.400,2950.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4657,46.570000,465700,465701,13.6752,0,0,-0.0058354591,0.02127731405,0.0005836592754,0.001432945137,-0.05686894432,0.01115169376,-0.09790429473,0.01115169376,2725.400,2565.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4658,46.580002,465800,465801,13.7058,0,0,-0.0058354591,0.02032563463,0.0004320524749,0.0008620729786,-0.05706139654,0.01015831344,-0.1007502303,0.01015831344,2715.400,2555.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4659,46.590000,465900,465901,13.7058,0,0,-0.0058354591,0.01927235909,0.000277516694,0.0002959225094,-0.05598941818,0.009137117304,-0.1034649909,0.009137117304,2705.400,2545.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4660,46.599998,466000,466001,13.7363,0,0,-0.0079313442,0.01812152006,0.0001215137891,-0.0002754874586,-0.05822550878,0.008089517243,-0.1060287058,0.008089517243,2296.400,2125.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4661,46.610001,466100,466101,13.7363,0,0,-0.0079313442,0.01687754132,-3.607321923e-05,-0.0008623691974,-0.0588773489,0.007017063443,-0.1084335744,0.007017063443,2286.400,2115.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4662,46.619999,466200,466201,13.767,0,0,-0.0079313442,0.01554174628,-0.000194602253,-0.001448305906,-0.05810755864,0.005921436939,-0.1106612459,0.005921436939,2276.400,2105.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4663,46.630001,466300,466301,13.767,0,0,-0.0088141523,0.01412279345,-0.0003532253613,-0.002029835247,-0.05807830393,0.004804446828,-0.1127041504,0.004804446828,2149.800,1975.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4664,46.639999,466400,466401,13.7977,0,0,-0.0088141523,0.01262444723,-0.0005111281644,-0.00260571111,-0.05691801757,0.003668023506,-0.1145462021,0.003668023506,2139.800,1965.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4665,46.650002,466500,466501,13.7977,0,0,-0.0088141523,0.01105610561,-0.0006673383759,-0.003165162168,-0.05484540388,0.0025142089,-0.1161806658,0.0025142089,2129.800,1955.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4666,46.660000,466600,466601,13.8285,0,0,-0.010097479,0.009424619377,-0.0008207809879,-0.003713262035,-0.05472603068,0.001345146447,-0.1175943166,0.001345146447,1984.600,1810.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4667,46.669998,466700,466701,13.8285,0,0,-0.010097479,0.007736821193,-0.0009710739832,-0.004255803302,-0.05361463502,0.0001630727347,-0.1187815294,0.0001630727347,1974.600,1800.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4668,46.680000,466800,466801,13.8594,0,0,-0.010097479,0.005997942295,-0.001117766369,-0.004782713484,-0.05164862424,-0.001029693987,-0.1197317466,0.001029693987,1964.600,1790.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4669,46.689999,466900,466901,13.8594,0,0,-0.010511881,0.004216830246,-0.001259953948,-0.00529092364,-0.04992543161,-0.002230758779,-0.1204400584,0.002230758779,1917.900,1740.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4670,46.700001,467000,467001,13.8903,0,0,-0.010511881,0.002400410129,-0.001397148939,-0.005779132713,-0.04762995616,-0.003437663661,-0.1208989769,0.003437663661,1907.900,1730.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4671,46.709999,467100,467101,13.8903,0,0,-0.010511881,0.0005574381794,-0.001528419554,-0.006242122035,-0.04491280019,-0.004647895228,-0.1211046651,0.004647895228,1897.900,1720.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4672,46.720001,467200,467201,13.9213,0,0,-0.010802434,-0.001303577912,-0.001653265441,-0.006679428276,-0.04252611473,-0.005858899094,-0.1210530028,0.005858899094,1864.400,1685.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4673,46.730000,467300,467301,13.9213,0,0,-0.010802434,-0.003174720332,-0.001770881587,-0.007091659121,-0.03988214582,-0.007068087813,-0.1207413524,0.007068087813,1854.400,1675.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4674,46.740002,467400,467401,13.9524,0,0,-0.010802434,-0.00504776882,-0.001881106407,-0.007476518862,-0.03707136586,-0.008272856474,-0.1201689765,0.008272856474,1844.400,1665.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4675,46.750000,467500,467501,13.9524,0,0,-0.010698119,-0.006915262435,-0.001983116614,-0.007831839845,-0.03398644924,-0.00947059039,-0.1193342879,0.00947059039,1842.400,1665.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4676,46.759998,467600,467601,13.9835,0,0,-0.010698119,-0.008768294007,-0.002076849574,-0.008156499825,-0.03096245229,-0.01065867674,-0.1182399318,0.01065867674,1832.400,1655.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4677,46.770000,467700,467701,13.9835,0,0,-0.010698119,-0.01060029306,-0.002161549171,-0.008451494388,-0.02805959433,-0.01183451712,-0.1168854237,0.01183451712,1822.400,1645.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4678,46.779999,467800,467801,14.0148,0,0,-0.0099859275,-0.01240247302,-0.00223737862,-0.008711125702,-0.02387327887,-0.0129955383,-0.1152766943,0.0129955383,1868.500,1690.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4679,46.790001,467900,467901,14.0148,0,0,-0.0099859275,-0.01416732278,-0.002303244313,-0.00893092528,-0.02018000744,-0.01413919963,-0.1134143323,0.01413919963,1858.500,1680.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4680,46.799999,468000,468001,14.046,0,0,-0.0099859275,-0.01588500664,-0.002359323902,-0.009116468951,-0.01701011509,-0.01526301075,-0.1113078073,0.01526301075,1848.500,1670.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4681,46.810001,468100,468101,14.046,0,0,-0.0093999729,-0.01755076833,-0.002404988743,-0.009266827255,-0.0131152831,-0.01636453904,-0.1089589372,0.01636453904,1887.600,1715.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4682,46.820000,468200,468201,14.0774,0,0,-0.0093999729,-0.01915517636,-0.002440624172,-0.009381241165,-0.009881298058,-0.01744142361,-0.1063802615,0.01744142361,1877.600,1705.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4683,46.830002,468300,468301,14.0774,0,0,-0.0093999729,-0.02069501206,-0.002465742407,-0.009466530755,-0.007271429989,-0.01849137805,-0.1035745144,0.01849137805,1867.600,1695.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4684,46.840000,468400,468401,14.1088,0,0,-0.007841167,-0.02216256782,-0.002481148578,-0.009512915276,-0.002039049752,-0.01951220818,-0.1005569324,0.01951220818,2007.900,1840.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4685,46.849998,468500,468501,14.1088,0,0,-0.007841167,-0.02355211787,-0.002485635923,-0.009511793032,0.002059372142,-0.02050181106,-0.09733103216,0.02050181106,1997.900,1830.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4686,46.860001,468600,468601,14.1403,0,0,-0.007841167,-0.02485380508,-0.002479708288,-0.009475394152,0.005056419875,-0.02145819552,-0.09391514957,0.02145819552,1987.900,1820.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4687,46.869999,468700,468701,14.1403,0,0,-0.0068890015,-0.02606644854,-0.002462997101,-0.009404140525,0.009091189131,-0.02237948403,-0.09031388909,0.02237948403,2089.600,1925.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4688,46.880001,468800,468801,14.1718,0,0,-0.0068890015,-0.02718155086,-0.002436291194,-0.009297759272,0.01199684013,-0.02326392382,-0.08654791862,0.02326392382,2079.600,1915.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4689,46.889999,468900,468901,14.1718,0,0,-0.0068890015,-0.02819981426,-0.002399413614,-0.009167548269,0.01389733423,-0.02410989627,-0.08262246102,0.02410989627,2069.600,1905.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4690,46.900002,469000,469001,14.2035,0,0,-0.0047740727,-0.02911575139,-0.002353681717,-0.009001424536,0.01927336678,-0.02491591685,-0.07855980098,0.02491591685,2401.700,2245.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4691,46.910000,469100,469101,14.2035,0,0,-0.0047740727,-0.02992649935,-0.002297946718,-0.008788241073,0.02308629453,-0.02568063885,-0.07436543703,0.02568063885,2391.700,2235.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4692,46.919998,469200,469201,14.2352,0,0,-0.0047740727,-0.03062368929,-0.002232982777,-0.008544608019,0.02542387508,-0.02640286833,-0.07006386667,0.02640286833,2381.700,2225.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,4693,46.930000,469300,469301,14.2352,0,0,-0.0036273235,-0.0312099494,-0.002158698859,-0.008272182196,0.02892784588,-0.02708156407,-0.06566141546,0.02708156407,2657.200,2505.000,5000.000,0
