zone,zone_name,extra_ms,phase_kind,phase,age_path_ms,total_hard,z0_hard,z1_hard,z2_hard,z3_hard,soft_pct,fleet_max_ey_m,z0_max_ey_m,z1_max_ey_m,z2_max_ey_m,z3_max_ey_m,f_stale_max_ms,profile,duration_s,git_sha,ff_extra_ms
0,straight,250,offset_ms,7.0,340.5,2160,1421,200,384,155,48.12,6.5225,6.5225,4.1111,2.5177,2.4867,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,8.0,340.5,2172,1432,200,385,155,48.2,6.5853,6.5853,4.111,2.5208,2.5105,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,9.0,340.5,2182,1439,200,387,156,48.27,6.6483,6.6483,4.1109,2.5239,2.5345,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,10.0,340.5,2192,1446,200,389,157,48.52,6.7708,6.7708,4.1108,2.5232,2.5564,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,11.0,340.5,2203,1455,200,391,157,48.71,6.8337,6.8337,4.1108,2.5262,2.5807,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,12.0,340.5,2209,1460,200,392,157,48.77,6.8969,6.8969,4.1107,2.5292,2.6052,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,13.0,340.5,2214,1464,200,393,157,48.91,6.9604,6.9604,4.1106,2.5323,2.6297,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,14.0,340.5,2222,1470,200,394,158,49.02,7.0241,7.0241,4.1105,2.5353,2.6542,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,15.0,340.5,2244,1476,200,410,158,49.13,7.0881,7.0881,4.1105,2.5383,2.6789,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,16.0,340.5,2255,1483,200,414,158,49.22,7.1523,7.1523,4.1104,2.5412,2.7036,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,17.0,340.5,2262,1483,200,420,159,49.29,7.2167,7.2167,4.1103,2.5442,2.7283,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,18.0,340.5,2276,1492,200,425,159,49.4,7.2814,7.2814,4.1102,2.5472,2.7531,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,19.0,340.5,2296,1508,200,428,160,49.48,7.3463,7.3463,4.1101,2.5501,2.778,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,19.9,340.5,2308,1518,200,430,160,49.55,7.4421,7.4421,4.0908,2.5435,2.7984,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,0.0,390.5,6576,3389,911,1937,339,73.45,2237.8255,2237.8255,85.3828,56.6494,19.1155,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,1.0,390.5,6583,3393,911,1938,341,73.47,2255.5342,2255.5342,85.3827,56.6544,19.2527,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,2.0,390.5,6589,3392,911,1940,346,73.47,2273.3067,2273.3067,85.3825,56.6594,19.3903,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,3.0,390.5,6593,3393,911,1941,348,73.53,2291.1424,2291.1424,85.3824,56.6644,19.5282,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,4.0,390.5,6597,3395,911,1941,350,73.5,2309.0405,2309.0405,85.3823,56.6695,19.6664,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,5.0,390.5,6599,3395,911,1942,351,73.58,2327.0003,2327.0003,85.3821,56.6745,19.805,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,6.0,390.5,6610,3404,912,1941,353,73.54,2345.0212,2345.0212,85.382,56.6795,19.9439,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,7.0,390.5,6617,3407,912,1943,355,73.53,2363.1024,2363.1024,85.3818,56.6846,20.083,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,8.0,390.5,6618,3407,912,1942,357,73.56,2381.2434,2381.2434,85.3817,56.6897,20.2225,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,9.0,390.5,6623,3411,912,1943,357,73.6,2399.4435,2399.4435,85.3815,56.6947,20.3622,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,10.0,390.5,6627,3411,912,1945,359,73.62,2421.7994,2421.7994,85.3814,56.624,20.5359,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,11.0,390.5,6630,3413,912,1945,360,73.59,2439.9396,2439.9396,85.3813,56.6287,20.679,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,12.0,390.5,6635,3413,912,1948,362,73.63,2458.1335,2458.1335,85.3811,56.6334,20.8223,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,13.0,390.5,6637,3416,912,1947,362,73.68,2476.3805,2476.3805,85.381,56.6382,20.9658,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,14.0,390.5,6645,3419,912,1949,365,73.67,2494.6801,2494.6801,85.3808,56.6429,21.1095,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,15.0,390.5,6648,3420,912,1950,366,73.72,2513.0319,2513.0319,85.3807,56.6476,21.2534,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,16.0,390.5,6649,3421,912,1950,366,73.77,2531.4354,2531.4354,85.3806,56.6524,21.3975,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,17.0,390.5,6656,3424,912,1952,368,73.76,2549.89,2549.89,85.3804,56.6572,21.5417,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,18.0,390.5,6658,3424,912,1952,370,73.82,2568.3955,2568.3955,85.3803,56.662,21.6861,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,19.0,390.5,6663,3428,912,1953,370,73.82,2586.9513,2586.9513,85.3801,56.6668,21.8307,22.3,10,120,b96a8c6-dirty,0.0
0,straight,300,offset_ms,19.9,390.5,6686,3435,909,1946,396,73.8,2613.519,2613.519,83.1124,55.4655,22.0436,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,0.0,440.5,9439,4239,1245,2984,971,90.03,1207550.2309,1207550.2309,729.9291,330.8957,410.6472,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,1.0,440.5,9440,4240,1245,2984,971,90.06,1210028.4088,1210028.4088,729.9291,330.8979,411.3218,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,2.0,440.5,9440,4240,1245,2984,971,90.1,1212502.3677,1212502.3677,729.9291,330.8998,411.9921,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,3.0,440.5,9440,4240,1244,2985,971,90.11,1214972.1021,1214972.1021,729.9291,330.9015,412.658,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,4.0,440.5,9440,4241,1243,2984,972,90.12,1217437.6066,1217437.6066,729.9292,330.9028,413.3197,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,5.0,440.5,9440,4241,1243,2983,973,90.12,1219898.8757,1219898.8757,729.9292,330.9039,413.9772,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,6.0,440.5,9441,4241,1244,2983,973,90.12,1222355.9038,1222355.9038,729.9292,330.9048,414.6304,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,7.0,440.5,9439,4240,1244,2982,973,90.13,1224808.6853,1224808.6853,729.9292,330.9053,415.2795,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,8.0,440.5,9440,4240,1244,2983,973,90.12,1227257.2149,1227257.2149,729.9292,330.9055,415.9244,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,9.0,440.5,9439,4241,1243,2982,973,90.14,1229701.4869,1229701.4869,729.9292,330.9055,416.5652,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,10.0,440.5,9451,4240,1247,2989,975,90.21,1226936.5547,1226936.5547,729.9293,330.8215,418.5648,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,11.0,440.5,9450,4240,1246,2989,975,90.24,1229328.0288,1229328.0288,729.9293,330.8244,419.2461,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,12.0,440.5,9452,4241,1246,2988,977,90.25,1231715.6121,1231715.6121,729.9293,330.8271,419.9227,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,13.0,440.5,9450,4241,1245,2987,977,90.24,1234099.2905,1234099.2905,729.9293,330.8295,420.5948,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,14.0,440.5,9453,4241,1245,2989,978,90.25,1236479.0502,1236479.0502,729.9293,330.8317,421.2622,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,15.0,440.5,9452,4241,1246,2986,979,90.26,1238854.8776,1238854.8776,729.9294,330.8335,421.9251,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,16.0,440.5,9453,4241,1247,2986,979,90.29,1241226.7589,1241226.7589,729.9294,330.8351,422.5835,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,17.0,440.5,9453,4241,1247,2986,979,90.29,1243594.6804,1243594.6804,729.9294,330.8363,423.2374,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,18.0,440.5,9454,4242,1247,2986,979,90.28,1245958.6285,1245958.6285,729.9294,330.8373,423.8869,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,19.0,440.5,9452,4242,1247,2984,979,90.27,1248318.5899,1248318.5899,729.9294,330.838,424.532,22.3,10,120,b96a8c6-dirty,0.0
0,straight,350,offset_ms,19.9,440.5,9459,4247,1245,2988,979,90.39,1316298.7785,1316298.7785,729.7376,328.1263,440.1498,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,0.0,250.5,0,0,0,0,0,2.73,0.3378,0.2866,0.1687,0.1957,0.3378,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,1.0,250.5,0,0,0,0,0,2.77,0.3415,0.2895,0.1693,0.1968,0.3415,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,2.0,250.5,0,0,0,0,0,2.81,0.3452,0.2925,0.1698,0.1978,0.3452,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,3.0,250.5,0,0,0,0,0,2.93,0.3489,0.2955,0.1704,0.1989,0.3489,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,4.0,250.5,0,0,0,0,0,3.04,0.3526,0.2985,0.171,0.2,0.3526,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,5.0,250.5,0,0,0,0,0,3.18,0.3563,0.3016,0.1715,0.2011,0.3563,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,6.0,250.5,0,0,0,0,0,3.27,0.3601,0.3046,0.1721,0.2022,0.3601,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,7.0,250.5,0,0,0,0,0,3.36,0.3638,0.3077,0.1726,0.2033,0.3638,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,8.0,250.5,0,0,0,0,0,3.43,0.3676,0.3108,0.1732,0.2044,0.3676,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,9.0,250.5,0,0,0,0,0,3.5,0.3713,0.3138,0.1737,0.2055,0.3713,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,10.0,250.5,0,0,0,0,0,3.56,0.3751,0.3169,0.1738,0.2064,0.3751,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,11.0,250.5,0,0,0,0,0,3.64,0.3788,0.32,0.1743,0.2075,0.3788,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,12.0,250.5,0,0,0,0,0,3.71,0.3826,0.3232,0.1748,0.2086,0.3826,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,13.0,250.5,0,0,0,0,0,3.76,0.3864,0.3263,0.1754,0.2097,0.3864,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,14.0,250.5,0,0,0,0,0,3.82,0.3902,0.3295,0.1759,0.2108,0.3902,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,15.0,250.5,0,0,0,0,0,3.86,0.394,0.3326,0.1765,0.2119,0.394,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,16.0,250.5,0,0,0,0,0,3.91,0.3978,0.3358,0.177,0.2131,0.3978,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,17.0,250.5,0,0,0,0,0,3.97,0.4016,0.3389,0.1775,0.2142,0.4016,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,18.0,250.5,0,0,0,0,0,4.02,0.4054,0.3421,0.1781,0.2153,0.4054,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,19.0,250.5,0,0,0,0,0,4.07,0.4093,0.3453,0.1786,0.2164,0.4093,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,150,offset_ms,19.9,240.5,0,0,0,0,0,4.11,0.4127,0.3482,0.178,0.2171,0.4127,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,0.0,310.5,0,0,0,0,0,3.88,0.3377,0.2865,0.2286,0.2434,0.3377,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,1.0,310.5,0,0,0,0,0,3.95,0.3414,0.2894,0.2288,0.2447,0.3414,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,2.0,310.5,0,0,0,0,0,3.99,0.3451,0.2924,0.229,0.2459,0.3451,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,3.0,310.5,0,0,0,0,0,4.14,0.3488,0.2954,0.2292,0.2472,0.3488,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,4.0,310.5,0,0,0,0,0,4.27,0.3525,0.2984,0.2294,0.2485,0.3525,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,5.0,310.5,0,0,0,0,0,4.35,0.3562,0.3015,0.2295,0.2497,0.3562,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,6.0,310.5,0,0,0,0,0,4.42,0.3599,0.3045,0.2297,0.251,0.3599,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,7.0,310.5,0,0,0,0,0,4.48,0.3637,0.3076,0.2299,0.2522,0.3637,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,8.0,310.5,0,0,0,0,0,4.58,0.3674,0.3107,0.2301,0.2535,0.3674,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,9.0,310.5,0,0,0,0,0,4.62,0.3712,0.3137,0.2303,0.2548,0.3712,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,10.0,310.5,0,0,0,0,0,4.67,0.3749,0.3168,0.2273,0.2558,0.3749,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,11.0,310.5,0,0,0,0,0,4.74,0.3787,0.3199,0.2275,0.2571,0.3787,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,12.0,310.5,0,0,0,0,0,4.83,0.3825,0.3231,0.2277,0.2583,0.3825,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,13.0,310.5,0,0,0,0,0,4.86,0.3863,0.3262,0.228,0.2596,0.3863,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,14.0,310.5,0,0,0,0,0,4.93,0.3901,0.3293,0.2282,0.2609,0.3901,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,15.0,310.5,0,0,0,0,0,4.97,0.3939,0.3325,0.2284,0.2622,0.3939,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,16.0,310.5,0,0,0,0,0,5.12,0.3977,0.3357,0.2286,0.2634,0.3977,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,17.0,310.5,0,0,0,0,0,5.22,0.4015,0.3388,0.2289,0.2647,0.4015,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,18.0,310.5,0,0,0,0,0,5.28,0.4053,0.342,0.2299,0.266,0.4053,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,19.0,310.5,0,0,0,0,0,5.37,0.4091,0.3452,0.2308,0.2673,0.4091,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,200,offset_ms,19.9,300.5,0,0,0,0,0,5.37,0.4126,0.3481,0.231,0.2674,0.4126,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,0.0,340.5,0,0,0,0,0,6.63,0.3521,0.286,0.3521,0.3464,0.3372,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,1.0,340.5,0,0,0,0,0,6.72,0.3522,0.2889,0.3522,0.3478,0.3409,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,2.0,340.5,0,0,0,0,0,6.78,0.3524,0.2919,0.3524,0.3492,0.3446,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,3.0,340.5,0,0,0,0,0,6.96,0.3525,0.2949,0.3525,0.3505,0.3483,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,4.0,340.5,0,0,0,0,0,7.07,0.3527,0.298,0.3527,0.3519,0.352,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,5.0,340.5,0,0,0,0,0,7.17,0.3557,0.301,0.3532,0.3533,0.3557,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,6.0,340.5,0,0,0,0,0,7.28,0.3594,0.304,0.3546,0.3547,0.3594,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,7.0,340.5,0,0,0,0,0,7.35,0.3632,0.3071,0.3559,0.3561,0.3632,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,8.0,340.5,0,0,0,0,0,7.47,0.3669,0.3102,0.3573,0.3575,0.3669,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,9.0,340.5,0,0,0,0,0,7.54,0.3707,0.3133,0.3586,0.3589,0.3707,22.3,10,120,b96a8c6-dirty,0.0
1,slight-turn,250,offset_ms,10.0,340.5,0,0,0,0,0,7.54,0.3744,0.3163,0.3583,0.3587,0.3744,22.3,10,120,b96a8c6-dirty,0.0
